title_list,view,upload_date,comment,likes_num,unlikes_num
[ 왜 그럴CAR? EP.01 ] 드라이브 스루 어디까지 가능할까?,"조회수 152,218회",2020. 6. 2.,댓글 21개,좋아요 156개,싫어요 53개
현대 모터스튜디오 고양의 STAGE X Drive-In Concert ㅣ콘서트 리뷰 & 현장 스케치,"조회수 7,933회",2020. 5. 27.,댓글 19개,좋아요 82개,싫어요 5개
[ 왜 그럴CAR? 티징공개 ] 자동차에 대한 모든 궁금증을 파헤치다!,"조회수 55,786회",2020. 5. 25.,댓글 26개,좋아요 127개,싫어요 24개
현대 모터스튜디오 랜선 체험 1탄ㅣ고양편,"조회수 17,286회",2020. 5. 19.,댓글 36개,좋아요 121개,싫어요 12개
"코로나19, 대구 의료진 가족과 함께하는 응원가 '오르막길'","조회수 6,871,318회",2020. 5. 8.,"댓글 1,242개","좋아요 5,947개",싫어요 141개
카운티 뉴브리즈(COUNTY New Breeze) 마을 버스 편,"조회수 1,078,327회",2020. 4. 28.,댓글 261개,좋아요 898개,싫어요 145개
카운티 뉴브리즈(COUNTY New Breeze) 어린이집 버스 편,"조회수 1,660,473회",2020. 4. 28.,댓글 241개,좋아요 858개,싫어요 164개
[광고] [Car] 아반떼 N 라인 티저 공개,"조회수 61,021회",2020. 4. 27.,댓글 229개,좋아요 491개,싫어요 33개
"[카마스터 전시차 언박싱 EP.02_전남] 올 뉴 아반떼, 디자인이 어↗떠↘요? 허벌나게 괜찮소~??","조회수 204,092회",2020. 4. 27.,댓글 29개,좋아요 247개,싫어요 80개
I'M DOgNOR_부산짱 편,"조회수 1,025,054회",2020. 4. 26.,댓글 26개,좋아요 141개,싫어요 5개
I'M DOgNOR_소개팅 편,"조회수 1,041,831회",2020. 4. 26.,댓글 45개,좋아요 157개,싫어요 9개
I'M DOgNOR_공혈견 전역 편,"조회수 1,037,924회",2020. 4. 26.,댓글 38개,좋아요 162개,싫어요 6개
"[CAR] 2020 벨로스터 N 출시, ""Shift the Moment"" - Performance 편 (30's)","조회수 7,905회",2020. 4. 22.,댓글 13개,좋아요 81개,싫어요 5개
"[CAR] 2020 벨로스터 N 출시, ""Shift the Moment - N Gamer"" - USP 필름 공개","조회수 34,150회",2020. 4. 20.,댓글 132개,좋아요 412개,싫어요 12개
[매뉴얼]세상 달라진 올 뉴 아반떼 - 후방 주차 충돌방지 보조,"조회수 737,777회",2020. 4. 19.,댓글 8개,좋아요 55개,싫어요 5개
[매뉴얼] 세상 달라진 올 뉴 아반떼 - 현대 카페이,"조회수 736,613회",2020. 4. 16.,댓글 7개,좋아요 47개,싫어요 5개
[매뉴얼] 세상 달라진 올 뉴 아반떼 - 현대 디지털 키,"조회수 738,355회",2020. 4. 15.,댓글 11개,좋아요 76개,싫어요 10개
[매뉴얼] 세상 달라진 올 뉴 아반떼 - 하차 후 최종 목적지 안내,"조회수 732,366회",2020. 4. 14.,댓글 2개,좋아요 35개,싫어요 5개
"[CAR] 2020 벨로스터 N 출시 임박, “Shift the Moment ” – Performance 편 (Teaser)","조회수 23,931회",2020. 4. 14.,댓글 44개,좋아요 211개,싫어요 5개
현대자동차 최초 습식 8속 DCT,"조회수 28,963회",2020. 4. 14.,댓글 50개,좋아요 264개,싫어요 11개
[매뉴얼] 세상 달라진 올 뉴 아반떼 - 음성인식 차량제어,"조회수 728,605회",2020. 4. 13.,댓글 4개,좋아요 65개,싫어요 12개
[매뉴얼] 세상 달라진 올 뉴 아반떼 - 공기청정 시스템,"조회수 736,364회",2020. 4. 13.,댓글 3개,좋아요 60개,싫어요 10개
[광고] 올 뉴 아반떼 월드프리미어 – at a glance,"조회수 613,785회",2020. 4. 12.,댓글 29개,좋아요 284개,싫어요 67개
[ Hyundai X BTS ] Because of You with 방탄소년단 지민,"조회수 23,708회",2020. 4. 8.,댓글 90개,"좋아요 2,533개",싫어요 30개
[매뉴얼] 현대 스마트 엔지니어링 - 아반떼 (Full version),"조회수 95,816회",2020. 4. 7.,댓글 155개,좋아요 606개,싫어요 57개
"[광고] 올 뉴 아반떼 출시 ""세상, 달라졌다."" - 우리집 세컨드카 편","조회수 947,697회",2020. 4. 6.,댓글 42개,좋아요 464개,싫어요 12개
"[광고] 올 뉴 아반떼 출시 ""세상, 달라졌다."" - 5인가족 패밀리카 편","조회수 943,997회",2020. 4. 6.,댓글 127개,좋아요 558개,싫어요 31개
[매뉴얼] 현대 스마트 디자인 - 아반떼 (Full version),"조회수 40,357회",2020. 4. 6.,댓글 45개,좋아요 173개,싫어요 22개
올 뉴 아반떼 디지털 언박싱 최초공개,"조회수 182,148회",최초 공개: 2020. 4. 6.,댓글 321개,좋아요 859개,싫어요 86개
[광고] All New AVANTE 디자인 스낵필름,"조회수 61,345회",2020. 4. 1.,댓글 26개,좋아요 154개,싫어요 12개
[ Hyundai X BTS ] Because of You with 방탄소년단 슈가,"조회수 15,337회",2020. 4. 1.,댓글 45개,"좋아요 1,790개",싫어요 8개
[ Hyundai X BTS ] Because of You with 방탄소년단 RM,"조회수 12,283회",2020. 3. 25.,댓글 30개,"좋아요 1,433개",싫어요 15개
"[광고] 올 뉴 아반떼 출시 ""세상, 달라졌다."" - 제2의 청춘카 편","조회수 2,634,099회",2020. 3. 24.,댓글 210개,"좋아요 1,073개",싫어요 42개
"[광고] 올 뉴 아반떼 출시 ""세상, 달라졌다."" - 루키들의 인생첫차 편","조회수 1,952,842회",2020. 3. 24.,댓글 140개,좋아요 434개,싫어요 36개
[매뉴얼] 올 뉴 아반떼 360도 VR 쇼룸 [외장편],"조회수 135,486회",2020. 3. 18.,댓글 72개,좋아요 476개,싫어요 70개
[매뉴얼] 올 뉴 아반떼 360도 VR 쇼룸 [내장편],"조회수 210,919회",2020. 3. 18.,댓글 273개,좋아요 857개,싫어요 104개
"현대자동차 아반떼, 글로벌 최초 공개","조회수 39,980회",2020. 3. 18.,댓글 57개,좋아요 284개,싫어요 13개
[ Hyundai X BTS ] Because of You with 방탄소년단 제이홉,"조회수 15,278회",2020. 3. 18.,댓글 82개,"좋아요 1,673개",싫어요 8개
[광고] The all-new ELANTRA Global Anthem Film : This Is How You Dare,"조회수 18,675회",2020. 3. 17.,댓글 14개,좋아요 113개,싫어요 8개
